tweet,label
"@Kyzon_Xin Damn...Mine is different from yours..Not really involving money, it's more toward emotions, depression, not feeling like myself, don't know who I am anymore, anxiety, sleepless nights, feeling like I've given up, thinking about death, questioning life...It adds up..<Emoji: Crying face><Emoji: Crying face><Emoji: Crying face>",1
i can tell my depression is subsiding when i'm able to catch up on watching bojack horseman again,1
"@TheSongBird75 That's so twisted. I hated CAMHS too, they said I just had mild depression and ignored an early diagnosis of BPD xx",1
"@_celia_bedelia_ <Emoji: Waving hand sign (medium skin tone)>I suffer from clinical depression, social anxiety, a variety of other conditions of this sort. I'm also a man, and I'm not a misogynist.",1
Day36 of #365daysofselfcare and I have bounced back a little from yesterday's feelings. The #stresscontrol @stresscontrol1 course that am I am taking part in is fantastic #learning to combat #anxiety #depression #ocd#iwishicoulddoiteveryday#somethingforme,1
Goob was truly the only character that has ever come closer to Deadpool in the comics to showing true depression.  https://twitter.com/lnsaneTweets/status/989154383802793984Â â¦,1
"So, mentally, I'm...fine.  I've fought this anxiety/depression war before.  My House is now built to repel attackers with moats, archers, and shit, but, you know, armies are approaching again.It'll be a siege, but I'm pretty sure I can win this by attrition....pretty sure.  pic.twitter.com/rRQo2p3eXx",1
Serious question for my fellow depression sufferers. What are some techniques you use to keep going when you're not on medication? Because I find myself sliding back down the slope and my progress being reversed.,1
"-i lost myself between depression and anxiety, i couldn't leave my bed, i had pretty bad thoughts,i was barely living at that point.So im sure i can say this boy saved my life.Which is crazy to think about cause i've never met him, never spoke to him, and he doesnt even know-",1
I wish this cloud of depression over my head would go tf away.,1
Fighting depression isn't easy and I still get uncontrollably sad.. but I know thats not what I want for myself.,1
me falling into my anxiety and depression  pic.twitter.com/XGlw9Pkxgl,1
all sorts of anxiety and depression are meeting each other hahaha,1
Expression is the best outlet for depression,1
Depression  https://twitter.com/arandomarabdude/status/986090792480624641Â â¦,1
anyway.. going <Emoji: Airplane> INTENSE depression nap,1
So am i gonna get triggered every time i see a tweet about tour now that im not going anymore because this isn't healthy i do not need more depression,1
imagine my depression healed bc of stupid little acrylic charms of my faves dressed up as cafe employees,1
Depression is really ruining me right now,1
i use video games to cope with my depression,1
Depression is literally the biggest bitch,1
Me after slipping into another depression  https://twitter.com/jamescharles/status/989234180268605441Â â¦,1
"Recently fallen off waking up and going for a run everyday. I've let the anxiety & depression take the wheel. While sitting in my thoughts @ZacharyLevi tweet response popped in about how great exercise is for anxiety and mental well being. So I got up and ran, I ran so far away.",1
@catholic_nun Yaaass I love how my depression ruins every aspect of my life including deteriorating my physical appearance. What a great superpower,1
@skatagb @bitchywolfhard Oh my god youre right<Emoji: Crying face> im so sad i need a depression nap now,1
"Ketamine Nasal Spray Shows Promise Against Depression, Suicide #health  https://cmun.it/gmytyjgpÂ ",1
@mckaylaeastman It helps with my anxiety & depression as well. A friend recommended cbd for those reasons but I haven't tried it yet. <Emoji: Heavy red heart> it keeps me sane lol,1
lol of course two days before the big weekend my depression flares up and i remember its there,1
I've been sleeping late again. And a bit of depression is creeping again.  I just hope it won't be another episode. #worried,1
@xgemmalilyx it's okay i just wish people took things like depression more seriously,1
Binge watch a couple comedy shows on Netflix while in a bout of depression and it never recommends anything else every again.,1
Fuck my family I literally told them I'm getting really bad depression again and they don't give a fucking shit my sister is a fucking piece of shit I can't wait till the day I never have to see them again,1
"@Delavegalaw I'm so happy I found and followed Elizabeth, her tweets are like medication for depression!",1
I left Facebook November 2017 and took a long break because of my mental health was my top priority I was diagnosed with suicidal depression 12 years ago because of what happened to me,1
"I'm tired of my depression taking over me so easily, will it ever stop???",1
I wish my depression was seasonal smh,1
post animal shelter visit depression is a real and serious problem,1
Why don't bosses take depression seriously when you need a day off... that's really fucking crazy to me,1
theres depression and then theres eating half a block of cheese as a snack depression,1
"I've had depression/anxiety my entire life, I only found out what it was around seven years ago when it destroyed what little was left of my life and came full on for me. While not identical, as someone trying to deal and find out who I truly am now, this thread hits home a lot.  https://twitter.com/MyNameIsGaron/status/989200415118974976Â â¦",1
my depression is basically nonexistent these days so am i in the clear to finally say i beat it and i fuckin made it??? cause i feel like i finally reached that point,1
